latitude,longitude
-24.125,-28.708334
-24.125,-26.208334
-24.125,-23.708334
-24.125,-21.208334
-24.125,-18.708334
-24.125,-16.208334
-24.125,-13.708333
-24.125,-11.208333
-24.125,-8.708333
-24.125,-6.2083335
-24.125,-3.7083333
-24.125,-1.2083334
-24.125,1.2916666
-24.125,3.7916667
-24.125,6.2916665
-24.125,8.791667
-24.125,11.291667
-24.170206,13.56153
-25.14221,34.427536
-24.197426,36.440933
-24.125,38.791668
-24.125,41.291668
-24.26567,43.204094
-25.055906,47.11287
-24.15297,48.831036
-24.125,51.291668
-24.125,53.791668
-24.125,56.291668
-24.125,58.791668
-24.125,61.291668
-24.125,63.791668
-24.125,66.291664
-24.125,68.791664
-24.125,71.291664
-24.125,73.791664
-24.125,76.291664
-24.125,78.791664
-24.125,81.291664
-24.125,83.791664
-24.125,86.291664
-24.125,88.791664
-24.125,91.291664
-24.125,93.791664
-24.125,96.291664
-24.125,98.791664
-24.125,101.291664
-24.125,103.791664
-24.125,106.291664
-24.125,108.791664
-24.125,111.291664
-24.115604,113.07803
-23.546858,151.85017
-24.093536,153.8156
-24.125,156.29167
-24.125,158.79167
-24.125,161.29167
-24.125,163.79167
-24.125,166.29167
-24.125,168.79167
-24.125,171.29167
-24.125,173.79167
-24.125,176.29167
-24.125,178.75
-21.625,-178.70833
-21.625,-176.20833
-21.625,-173.70833
-21.625,-171.20833
-21.625,-168.70833
-21.625,-166.20833
-21.625,-163.70833
-21.625,-161.20833
-21.625,-158.70833
-21.625,-156.20833
-21.625,-153.70833
-21.625,-151.20833
-21.625,-148.70833
-21.625,-146.20833
-21.625,-143.70833
-21.625,-141.20833
-21.625,-138.70833
-21.625,-136.20833
-21.625,-133.70833
-21.625,-131.20833
-21.625,-128.70833
-21.625,-126.208336
-21.625,-123.708336
-21.625,-121.208336
-21.625,-118.708336
-21.625,-116.208336
-21.625,-113.708336
-21.625,-111.208336
-21.625,-108.708336
-21.625,-106.208336
-21.625,-103.708336
-21.625,-101.208336
-21.625,-98.708336
-21.625,-96.208336
-21.625,-93.708336
-21.625,-91.208336
-21.625,-88.708336
-21.625,-86.208336
-21.625,-83.708336
-21.625,-81.208336
-21.625,-78.708336
-21.625,-76.208336
-21.625,-73.708336
-21.613132,-71.33107
-22.770834,-43.104168
-21.937551,-40.635857
-21.625,-38.708332
-21.625,-36.208332
-21.625,-33.708332
-21.625,-31.208334
-21.625,-28.708334
-21.625,-26.208334
-21.625,-23.708334
-21.625,-21.208334
-21.625,-18.708334
-21.625,-16.208334
-21.625,-13.708333
-21.625,-11.208333
-21.625,-8.708333
-21.625,-6.2083335
-21.625,-3.7083333
-21.625,-1.2083334
-21.625,1.2916666
-21.625,3.7916667
-21.625,6.2916665
-21.625,8.791667
-21.625,11.291667
-21.854462,13.2976675
-20.530302,34.92424
-21.560917,36.416977
-21.625,38.791668
-21.625,41.291668
-21.425068,43.098774
-21.732292,49.132553
-21.625,51.291668
-21.625,53.791668
-21.657417,56.3161
-21.630207,58.796875
-21.625,61.291668
-21.625,63.791668
-21.625,66.291664
-21.625,68.791664
-21.625,71.291664
-21.625,73.791664
-21.625,76.291664
-21.625,78.791664
-21.625,81.291664
-21.625,83.791664
-21.625,86.291664
-21.625,88.791664
-21.625,91.291664
-21.625,93.791664
-21.625,96.291664
-21.625,98.791664
-21.625,101.291664
-21.625,103.791664
-21.625,106.291664
-21.625,108.791664
-21.625,111.291664
-21.44387,113.63717
-20.772013,115.89505
-20.492424,117.69697
-21.139278,149.60329
-21.562548,151.35088
-21.625,153.79167
-21.625,156.29167
-21.625,158.79167
-21.625,161.29167
-21.694944,163.72173
-21.64229,166.35136
-21.626263,168.79967
-21.625,171.29167
-21.625,173.79167
-21.625,176.29167
-21.625,178.75
-19.125,-178.70833
-19.125,-176.20833
-19.125,-173.70833
-19.125,-171.20833
-19.125,-168.70833
-19.125,-166.20833
-19.125,-163.70833
-19.125,-161.20833
-19.125,-158.70833
-19.125,-156.20833
-19.125,-153.70833
-19.125,-151.20833
-19.125,-148.70833
-19.125,-146.20833
-19.125,-143.70833
-19.125,-141.20833
-19.125,-138.70833
-19.125,-136.20833
-19.125,-133.70833
-19.125,-131.20833
-19.125,-128.70833
-19.125,-126.208336
-19.125,-123.708336
-19.125,-121.208336
-19.125,-118.708336
-19.125,-116.208336
-19.125,-113.708336
-19.125,-111.208336
-19.125,-108.708336
-19.125,-106.208336
-19.125,-103.708336
-19.125,-101.208336
-19.125,-98.708336
-19.125,-96.208336
-19.125,-93.708336
-19.125,-91.208336
-19.125,-88.708336
-19.125,-86.208336
-19.125,-83.708336
-19.125,-81.208336
-19.125,-78.708336
-19.125,-76.208336
-19.125,-73.708336
-19.185444,-71.40567
-20.129631,-40.078705
-19.169722,-38.600243
-19.125,-36.208332
-19.125,-33.708332
-19.125,-31.208334
-19.125,-28.708334
-19.125,-26.208334
-19.125,-23.708334
-19.125,-21.208334
-19.125,-18.708334
-19.125,-16.208334
-19.125,-13.708333
-19.125,-11.208333
-19.125,-8.708333
-19.125,-6.2083335
-19.125,-3.7083333
-19.125,-1.2083334
-19.125,1.2916666
-19.125,3.7916667
-19.125,6.2916665
-19.125,8.791667
-19.202078,11.206316
-19.951822,12.7786455
-20.083334,34.916668
-19.434782,36.551003
-19.125,38.791668
-19.125,41.291668
-19.170355,43.393715
-19.31085,49.535923
-19.125,51.291668
-19.125,53.791668
-19.116087,56.28266
-19.110361,58.80687
-19.125,61.291668
-19.125,63.791668
-19.125,66.291664
-19.125,68.791664
-19.125,71.291664
-19.125,73.791664
-19.125,76.291664
-19.125,78.791664
-19.125,81.291664
-19.125,83.791664
-19.125,86.291664
-19.125,88.791664
-19.125,91.291664
-19.125,93.791664
-19.125,96.291664
-19.125,98.791664
-19.125,101.291664
-19.125,103.791664
-19.125,106.291664
-19.125,108.791664
-19.125,111.291664
-19.125,113.791664
-19.125,116.291664
-19.013632,118.73175
-18.674612,120.887985
-18.515625,146.94028
-19.023285,148.86867
-19.125,151.29167
-19.125,153.79167
-19.125,156.29167
-19.125,158.79167
-19.125,161.29167
-19.111797,163.78511
-19.125,166.29167
-19.124,168.7778
-19.125,171.29167
-19.125,173.79167
-19.138544,176.27765
-19.197853,178.7953
-16.62463,-178.70564
-16.625,-176.20833
-16.625,-173.70833
-16.625,-171.20833
-16.625,-168.70833
-16.625,-166.20833
-16.625,-163.70833
-16.625,-161.20833
-16.625,-158.70833
-16.625,-156.20833
-16.625,-153.70833
-16.625,-151.20833
-16.599752,-148.6904
-16.625,-146.20833
-16.625,-143.70833
-16.625,-141.20833
-16.625,-138.70833
-16.625,-136.20833
-16.625,-133.70833
-16.625,-131.20833
-16.625,-128.70833
-16.625,-126.208336
-16.625,-123.708336
-16.625,-121.208336
-16.625,-118.708336
-16.625,-116.208336
-16.625,-113.708336
-16.625,-111.208336
-16.625,-108.708336
-16.625,-106.208336
-16.625,-103.708336
-16.625,-101.208336
-16.625,-98.708336
-16.625,-96.208336
-16.625,-93.708336
-16.625,-91.208336
-16.625,-88.708336
-16.625,-86.208336
-16.625,-83.708336
-16.625,-81.208336
-16.625,-78.708336
-16.630209,-76.21355
-16.97731,-73.86372
-17.476665,-71.96266
-16.688148,-38.269176
-16.625,-36.208332
-16.625,-33.708332
-16.625,-31.208334
-16.625,-28.708334
-16.625,-26.208334
-16.625,-23.708334
-16.625,-21.208334
-16.625,-18.708334
-16.625,-16.208334
-16.625,-13.708333
-16.625,-11.208333
-16.625,-8.708333
-16.625,-6.2083335
-16.625,-3.7083333
-16.625,-1.2083334
-16.625,1.2916666
-16.625,3.7916667
-16.625,6.2916665
-16.625,8.791667
-16.604334,10.91454
-17.768518,37.407406
-17.358095,39.094784
-16.667536,41.33536
-16.475704,43.54094
-15.611413,45.67754
-16.877825,49.83898
-16.65693,51.32417
-16.625,53.791668
-16.625,56.291668
-16.625,58.791668
-16.625,61.291668
-16.625,63.791668
-16.625,66.291664
-16.625,68.791664
-16.625,71.291664
-16.625,73.791664
-16.625,76.291664
-16.625,78.791664
-16.625,81.291664
-16.625,83.791664
-16.625,86.291664
-16.625,88.791664
-16.625,91.291664
-16.625,93.791664
-16.625,96.291664
-16.625,98.791664
-16.625,101.291664
-16.625,103.791664
-16.625,106.291664
-16.625,108.791664
-16.625,111.291664
-16.625,113.791664
-16.625,116.291664
-16.625,118.791664
-16.580986,121.23093
-16.062143,123.442375
-15.628692,137.04958
-16.184568,138.99573
-16.358171,140.62488
-16.506498,146.60716
-16.625,148.79167
-16.625,151.29167
-16.625,153.79167
-16.625,156.29167
-16.625,158.79167
-16.625,161.29167
-16.625,163.79167
-16.663555,166.24796
-16.61456,168.82202
-16.625,171.29167
-16.625,173.79167
-16.613916,176.28003
-16.522696,178.7699
-14.125,-178.70833
-14.125,-176.20833
-14.133747,-173.72621
-14.140046,-171.17621
-14.125,-168.70833
-14.125,-166.20833
-14.125,-163.70833
-14.125,-161.20833
-14.125,-158.70833
-14.125,-156.20833
-14.125,-153.70833
-14.125,-151.20833
-14.125,-148.70833
-14.125,-146.20833
-14.125,-143.70833
-14.125,-141.20833
-14.125,-138.70833
-14.125,-136.20833
-14.125,-133.70833
-14.125,-131.20833
-14.125,-128.70833
-14.125,-126.208336
-14.125,-123.708336
-14.125,-121.208336
-14.125,-118.708336
-14.125,-116.208336
-14.125,-113.708336
-14.125,-111.208336
-14.125,-108.708336
-14.125,-106.208336
-14.125,-103.708336
-14.125,-101.208336
-14.125,-98.708336
-14.125,-96.208336
-14.125,-93.708336
-14.125,-91.208336
-14.125,-88.708336
-14.125,-86.208336
-14.125,-83.708336
-14.125,-81.208336
-14.125,-78.708336
-14.30052,-76.693146
-14.150096,-38.18706
-14.125,-36.208332
-14.125,-33.708332
-14.125,-31.208334
-14.125,-28.708334
-14.125,-26.208334
-14.125,-23.708334
-14.125,-21.208334
-14.125,-18.708334
-14.125,-16.208334
-14.125,-13.708333
-14.125,-11.208333
-14.125,-8.708333
-14.125,-6.2083335
-14.125,-3.7083333
-14.125,-1.2083334
-14.125,1.2916666
-14.125,3.7916667
-14.125,6.2916665
-14.125,8.791667
-14.073963,11.20913
-13.035714,12.678572
-14.101837,41.607178
-14.125,43.791668
-14.080919,46.25087
-13.473927,48.01125
-14.084331,51.3761
-14.125,53.791668
-14.125,56.291668
-14.125,58.791668
-14.125,61.291668
-14.125,63.791668
-14.125,66.291664
-14.125,68.791664
-14.125,71.291664
-14.125,73.791664
-14.125,76.291664
-14.125,78.791664
-14.125,81.291664
-14.125,83.791664
-14.125,86.291664
-14.125,88.791664
-14.125,91.291664
-14.125,93.791664
-14.125,96.291664
-14.125,98.791664
-14.125,101.291664
-14.125,103.791664
-14.125,106.291664
-14.125,108.791664
-14.125,111.291664
-14.125,113.791664
-14.125,116.291664
-14.125,118.791664
-14.125,121.291664
-14.120958,123.78846
-13.610941,126.099014
-13.766355,128.73422
-13.142858,130.09523
-14.229281,136.71408
-14.125,138.79167
-14.118105,140.8149
-13.612137,144.36885
-14.098744,146.3223
-14.125,148.79167
-14.125,151.29167
-14.125,153.79167
-14.125,156.29167
-14.125,158.79167
-14.125,161.29167
-14.125,163.79167
-14.082655,166.2623
-14.124814,168.79436
-14.125,171.29167
-14.125,173.79167
-14.125,176.29167
-14.125,178.75
-11.625,-178.70833
-11.625,-176.20833
-11.625,-173.70833
-11.625,-171.20833
-11.625,-168.70833
-11.625,-166.20833
-11.625,-163.70833
-11.625,-161.20833
-11.625,-158.70833
-11.625,-156.20833
-11.625,-153.70833
-11.625,-151.20833
-11.625,-148.70833
-11.625,-146.20833
-11.625,-143.70833
-11.625,-141.20833
-11.625,-138.70833
-11.625,-136.20833
-11.625,-133.70833
-11.625,-131.20833
-11.625,-128.70833
-11.625,-126.208336
-11.625,-123.708336
-11.625,-121.208336
-11.625,-118.708336
-11.625,-116.208336
-11.625,-113.708336
-11.625,-111.208336
-11.625,-108.708336
-11.625,-106.208336
-11.625,-103.708336
-11.625,-101.208336
-11.625,-98.708336
-11.625,-96.208336
-11.625,-93.708336
-11.625,-91.208336
-11.625,-88.708336
-11.625,-86.208336
-11.625,-83.708336
-11.625,-81.208336
-11.676655,-78.767525
-12.378624,-77.16667
-12.521465,-37.799244
-11.717199,-36.112957
-11.625,-33.708332
-11.625,-31.208334
-11.625,-28.708334
-11.625,-26.208334
-11.625,-23.708334
-11.625,-21.208334
-11.625,-18.708334
-11.625,-16.208334
-11.625,-13.708333
-11.625,-11.208333
-11.625,-8.708333
-11.625,-6.2083335
-11.625,-3.7083333
-11.625,-1.2083334
-11.625,1.2916666
-11.625,3.7916667
-11.625,6.2916665
-11.625,8.791667
-11.625,11.291667
-11.499349,13.110677
-11.621425,41.553448
-11.620961,43.795326
-11.625,46.291668
-11.538688,48.748993
-11.625,51.291668
-11.625,53.791668
-11.625,56.291668
-11.625,58.791668
-11.625,61.291668
-11.625,63.791668
-11.625,66.291664
-11.625,68.791664
-11.625,71.291664
-11.625,73.791664
-11.625,76.291664
-11.625,78.791664
-11.625,81.291664
-11.625,83.791664
-11.625,86.291664
-11.625,88.791664
-11.625,91.291664
-11.625,93.791664
-11.625,96.291664
-11.625,98.791664
-11.625,101.291664
-11.625,103.791664
-11.625,106.291664
-11.625,108.791664
-11.625,111.291664
-11.625,113.791664
-11.625,116.291664
-11.625,118.791664
-11.636364,121.285355
-11.645833,123.80587
-11.625,126.291664
-11.625,128.79167
-11.347004,131.22964
-11.09018,133.89429
-11.402661,136.38527
-11.625,138.79167
-11.532113,141.06642
-11.524843,143.9815
-11.625,146.29167
-11.630209,148.78647
-11.662643,151.32385
-11.626689,153.79504
-11.625,156.29167
-11.625,158.79167
-11.668499,161.26611
-11.625,163.79167
-11.625,166.29167
-11.625,168.79167
-11.625,171.29167
-11.625,173.79167
-11.625,176.29167
-11.625,178.75
-9.125,-178.70833
-9.125,-176.20833
-9.125,-173.70833
-9.125,-171.20833
-9.125,-168.70833
-9.125,-166.20833
-9.125,-163.70833
-9.125,-161.20833
-9.125,-158.70833
-9.125,-156.20833
-9.125,-153.70833
-9.125,-151.20833
-9.125,-148.70833
-9.125,-146.20833
-9.125,-143.70833
-9.125,-141.20833
-9.125,-138.70833
-9.125,-136.20833
-9.125,-133.70833
-9.125,-131.20833
-9.125,-128.70833
-9.125,-126.208336
-9.125,-123.708336
-9.125,-121.208336
-9.125,-118.708336
-9.125,-116.208336
-9.125,-113.708336
-9.125,-111.208336
-9.125,-108.708336
-9.125,-106.208336
-9.125,-103.708336
-9.125,-101.208336
-9.125,-98.708336
-9.125,-96.208336
-9.125,-93.708336
-9.125,-91.208336
-9.125,-88.708336
-9.125,-86.208336
-9.125,-83.708336
-9.125,-81.208336
-9.303852,-79.2362
-9.810655,-35.3961
-9.136611,-33.69513
-9.125,-31.208334
-9.125,-28.708334
-9.125,-26.208334
-9.125,-23.708334
-9.125,-21.208334
-9.125,-18.708334
-9.125,-16.208334
-9.125,-13.708333
-9.125,-11.208333
-9.125,-8.708333
-9.125,-6.2083335
-9.125,-3.7083333
-9.125,-1.2083334
-9.125,1.2916666
-9.125,3.7916667
-9.125,6.2916665
-9.125,8.791667
-9.125,11.291667
-9.178105,12.903595
-8.755708,39.77226
-9.111892,41.30356
-9.125,43.791668
-9.125,46.291668
-9.125,48.791668
-9.125,51.291668
-9.125,53.791668
-9.125,56.291668
-9.125,58.791668
-9.125,61.291668
-9.125,63.791668
-9.125,66.291664
-9.125,68.791664
-9.125,71.291664
-9.125,73.791664
-9.125,76.291664
-9.125,78.791664
-9.125,81.291664
-9.125,83.791664
-9.125,86.291664
-9.125,88.791664
-9.125,91.291664
-9.125,93.791664
-9.125,96.291664
-9.125,98.791664
-9.125,101.291664
-9.125,103.791664
-9.125,106.291664
-9.125,108.791664
-9.307909,111.26467
-9.375707,113.794136
-9.269464,116.256645
-9.20895,118.77663
-9.163236,121.44351
-9.055599,123.64339
-9.227164,126.37972
-9.130208,128.78757
-9.13283,131.29251
-9.125,133.79167
-9.125,136.29167
-9.296632,138.80386
-9.658844,141.15324
-9.277018,143.97025
-9.373344,146.02252
-8.826167,149.13985
-9.074341,151.35233
-9.125,153.79988
-9.147749,156.26921
-9.1852665,158.75946
-9.094947,161.36624
-9.125,163.79167
-9.125,166.29167
-9.125,168.79167
-9.125,171.29167
-9.125,173.79167
-9.125,176.29167
-9.125,178.75
-6.625,-178.70833
-6.625,-176.20833
-6.625,-173.70833
-6.625,-171.20833
-6.625,-168.70833
-6.625,-166.20833
-6.625,-163.70833
-6.625,-161.20833
-6.625,-158.70833
-6.625,-156.20833
-6.625,-153.70833
-6.625,-151.20833
-6.625,-148.70833
-6.625,-146.20833
-6.625,-143.70833
-6.625,-141.20833
-6.625,-138.70833
-6.625,-136.20833
-6.625,-133.70833
-6.625,-131.20833
-6.625,-128.70833
-6.625,-126.208336
-6.625,-123.708336
-6.625,-121.208336
-6.625,-118.708336
-6.625,-116.208336
-6.625,-113.708336
-6.625,-111.208336
-6.625,-108.708336
-6.625,-106.208336
-6.625,-103.708336
-6.625,-101.208336
-6.625,-98.708336
-6.625,-96.208336
-6.625,-93.708336
-6.625,-91.208336
-6.625,-88.708336
-6.625,-86.208336
-6.625,-83.708336
-6.777627,-81.378395
-7.496528,-79.75868
-5.727011,-35.08908
-6.6054344,-33.66906
-6.625,-31.208334
-6.625,-28.708334
-6.625,-26.208334
-6.625,-23.708334
-6.625,-21.208334
-6.625,-18.708334
-6.625,-16.208334
-6.625,-13.708333
-6.625,-11.208333
-6.625,-8.708333
-6.625,-6.2083335
-6.625,-3.7083333
-6.625,-1.2083334
-6.625,1.2916666
-6.625,3.7916667
-6.625,6.2916665
-6.625,8.791667
-6.658767,11.2465315
-7.41369,12.732142
-6.483159,39.59379
-6.625,41.291668
-6.625,43.791668
-6.625,46.291668
-6.625,48.791668
-6.625,51.291668
-6.625,53.791668
-6.625,56.291668
-6.625,58.791668
-6.625,61.291668
-6.625,63.791668
-6.625,66.291664
-6.625,68.791664
-6.625,71.291664
-6.625,73.791664
-6.625,76.291664
-6.625,78.791664
-6.625,81.291664
-6.625,83.791664
-6.625,86.291664
-6.625,88.791664
-6.625,91.291664
-6.625,93.791664
-6.625,96.291664
-6.625,98.791664
-6.625,101.291664
-6.6768646,103.75077
-6.696088,106.0687
-6.1626897,108.91757
-6.0296974,111.30778
-6.4741344,113.894066
-6.6230426,116.29838
-6.659221,118.763176
-6.6378274,121.30403
-6.6402025,123.806305
-6.5841975,126.29157
-6.618436,128.78622
-6.5786605,131.28407
-6.679146,133.71793
-6.625,136.29167
-6.640681,137.97014
-7.7557473,144.54884
-6.198347,147.0916
-6.848529,148.73915
-6.8309426,151.40266
-6.647546,153.7615
-6.6320376,156.3597
-6.601116,158.79134
-6.625,161.29167
-6.625,163.79167
-6.625,166.29167
-6.625,168.79167
-6.625,171.29167
-6.625,173.79167
-6.625,176.29167
-6.625,178.75
-4.125,-178.70833
-4.125,-176.20833
-4.125,-173.70833
-4.125,-171.20833
-4.125,-168.70833
-4.125,-166.20833
-4.125,-163.70833
-4.125,-161.20833
-4.125,-158.70833
-4.125,-156.20833
-4.125,-153.70833
-4.125,-151.20833
-4.125,-148.70833
-4.125,-146.20833
-4.125,-143.70833
-4.125,-141.20833
-4.125,-138.70833
-4.125,-136.20833
-4.125,-133.70833
-4.125,-131.20833
-4.125,-128.70833
-4.125,-126.208336
-4.125,-123.708336
-4.125,-121.208336
-4.125,-118.708336
-4.125,-116.208336
-4.125,-113.708336
-4.125,-111.208336
-4.125,-108.708336
-4.125,-106.208336
-4.125,-103.708336
-4.125,-101.208336
-4.125,-98.708336
-4.125,-96.208336
-4.125,-93.708336
-4.125,-91.208336
-4.125,-88.708336
-4.125,-86.208336
-4.125,-83.708336
-3.9527106,-81.58838
-3.0833333,-79.916664
-3.4297073,-38.1902
-3.9543881,-36.150238
-4.125,-33.708332
-4.125,-31.208334
-4.125,-28.708334
-4.125,-26.208334
-4.125,-23.708334
-4.125,-21.208334
-4.125,-18.708334
-4.125,-16.208334
-4.125,-13.708333
-4.125,-11.208333
-4.125,-8.708333
-4.125,-6.2083335
-4.125,-3.7083333
-4.125,-1.2083334
-4.125,1.2916666
-4.125,3.7916667
-4.125,6.2916665
-4.125,8.791667
-4.4815025,10.79939
-4.72601,39.698864
-4.133782,41.30232
-4.125,43.791668
-4.125,46.291668
-4.125,48.791668
-4.125,51.291668
-4.125,53.791668
-4.125,56.291668
-4.125,58.791668
-4.125,61.291668
-4.125,63.791668
-4.125,66.291664
-4.125,68.791664
-4.125,71.291664
-4.125,73.791664
-4.125,76.291664
-4.125,78.791664
-4.125,81.291664
-4.125,83.791664
-4.125,86.291664
-4.125,88.791664
-4.125,91.291664
-4.125,93.791664
-4.125,96.291664
-4.125,98.791664
-4.26522,101.18102
-4.9736843,103.05639
-4.17622,106.73633
-4.1615005,108.82214
-4.230086,111.233765
-4.3885674,113.703094
-4.299633,116.44441
-4.2097263,118.48493
-4.33748,121.12777
-4.056462,123.91071
-4.2191167,126.24529
-4.3054824,128.75691
-4.2038617,131.35812
-4.572517,133.75153
-4.7103176,135.96146
-5.305556,137.68056
-2.9833333,142.39166
-3.3016026,144.08974
-4.0156713,146.40831
-4.125,148.79167
-4.0315156,151.1493
-4.1087217,153.85544
-4.125,156.29167
-4.125,158.79167
-4.125,161.29167
-4.125,163.79167
-4.125,166.29167
-4.125,168.79167
-4.125,171.29167
-4.125,173.79167
-4.125,176.29167
-4.125,178.75
-1.625,-178.70833
-1.625,-176.20833
-1.625,-173.70833
-1.625,-171.20833
-1.625,-168.70833
-1.625,-166.20833
-1.625,-163.70833
-1.625,-161.20833
-1.625,-158.70833
-1.625,-156.20833
-1.625,-153.70833
-1.625,-151.20833
-1.625,-148.70833
-1.625,-146.20833
-1.625,-143.70833
-1.625,-141.20833
-1.625,-138.70833
-1.625,-136.20833
-1.625,-133.70833
-1.625,-131.20833
-1.625,-128.70833
-1.625,-126.208336
-1.625,-123.708336
-1.625,-121.208336
-1.625,-118.708336
-1.625,-116.208336
-1.625,-113.708336
-1.625,-111.208336
-1.625,-108.708336
-1.625,-106.208336
-1.625,-103.708336
-1.625,-101.208336
-1.625,-98.708336
-1.625,-96.208336
-1.625,-93.708336
-1.6937152,-91.22006
-1.625,-88.708336
-1.625,-86.208336
-1.625,-83.708336
-1.6369599,-81.54951
-0.5238095,-50.761906
-0.7743056,-48.212963
-0.7961133,-45.895256
-1.3622769,-43.62301
-1.5755209,-41.20052
-1.6223089,-38.705734
-1.625,-36.208332
-1.625,-33.708332
-1.625,-31.208334
-1.625,-28.708334
-1.625,-26.208334
-1.625,-23.708334
-1.625,-21.208334
-1.625,-18.708334
-1.625,-16.208334
-1.625,-13.708333
-1.625,-11.208333
-1.625,-8.708333
-1.625,-6.2083335
-1.625,-3.7083333
-1.625,-1.2083334
-1.625,1.2916666
-1.625,3.7916667
-1.625,6.2916665
-1.7565022,8.451301
-2.8333333,10.083333
-2.0967882,41.774525
-1.625,43.791668
-1.625,46.291668
-1.625,48.791668
-1.625,51.291668
-1.625,53.791668
-1.625,56.291668
-1.625,58.791668
-1.625,61.291668
-1.625,63.791668
-1.625,66.291664
-1.625,68.791664
-1.625,71.291664
-1.625,73.791664
-1.625,76.291664
-1.625,78.791664
-1.625,81.291664
-1.625,83.791664
-1.625,86.291664
-1.625,88.791664
-1.625,91.291664
-1.625,93.791664
-1.625,96.291664
-1.6401067,98.77903
-2.0405092,100.47183
-1.0229592,104.51403
-1.4264847,106.432594
-1.6879569,108.71785
-2.3787878,110.117424
-1.9893411,117.06977
-1.5167452,118.4499
-1.3325981,121.55612
-1.6760204,123.8294
-1.6448436,126.26931
-1.6201311,128.8319
-1.7655298,131.03146
-1.5367117,134.28627
-1.4677777,136.15395
-1.1280448,138.93637
-1.5041357,141.35701
-1.625,143.79167
-1.6130476,146.27171
-1.6263982,148.78607
-1.5966018,151.31778
-1.625,153.79167
-1.625,156.29167
-1.625,158.79167
-1.625,161.29167
-1.625,163.79167
-1.625,166.29167
-1.625,168.79167
-1.625,171.29167
-1.625,173.79167
-1.625,176.29167
-1.625,178.75
0.875,-178.70833
0.875,-176.20833
0.875,-173.70833
0.875,-171.20833
0.875,-168.70833
0.875,-166.20833
0.875,-163.70833
0.875,-161.20833
0.875,-158.70833
0.875,-156.20833
0.875,-153.70833
0.875,-151.20833
0.875,-148.70833
0.875,-146.20833
0.875,-143.70833
0.875,-141.20833
0.875,-138.70833
0.875,-136.20833
0.875,-133.70833
0.875,-131.20833
0.875,-128.70833
0.875,-126.208336
0.875,-123.708336
0.875,-121.208336
0.875,-118.708336
0.875,-116.208336
0.875,-113.708336
0.875,-111.208336
0.875,-108.708336
0.875,-106.208336
0.875,-103.708336
0.875,-101.208336
0.875,-98.708336
0.875,-96.208336
0.875,-93.708336
0.9141676,-91.20588
0.875,-88.708336
0.875,-86.208336
0.875,-83.708336
0.90991515,-81.25376
1.6240637,-79.383896
0.5411877,-50.31705
0.96056914,-48.63882
0.875,-46.208332
0.875,-43.708332
0.875,-41.208332
0.875,-38.708332
0.875,-36.208332
0.875,-33.708332
0.875,-31.208334
0.875,-28.708334
0.875,-26.208334
0.875,-23.708334
0.875,-21.208334
0.875,-18.708334
0.875,-16.208334
0.875,-13.708333
0.875,-11.208333
0.875,-8.708333
0.875,-6.2083335
0.875,-3.7083333
0.875,-1.2083334
0.875,1.2916666
0.875,3.7916667
0.880512,6.288397
0.91972256,8.533028
0.40562016,44.18934
0.86217225,46.304024
0.875,48.791668
0.875,51.291668
0.875,53.791668
0.875,56.291668
0.875,58.791668
0.875,61.291668
0.875,63.791668
0.875,66.291664
0.875,68.791664
0.875,71.291664
0.875,73.791664
0.875,76.291664
0.875,78.791664
0.875,81.291664
0.875,83.791664
0.875,86.291664
0.875,88.791664
0.875,91.291664
0.875,93.791664
0.86649567,96.26264
0.66287875,98.382576
1.8552631,102.169586
0.88164717,104.11268
0.875,106.291664
0.9439605,108.37253
1.9154412,110.661766
0.797304,118.9489
0.91821945,121.28325
0.9012574,123.76097
0.8723689,126.28588
0.8529921,129.03586
0.92590433,131.30746
0.88039434,133.7965
0.875,136.29167
0.875,138.79167
0.875,141.29167
0.875,143.79167
0.875,146.29167
0.875,148.79167
0.875,151.29167
0.875,153.79167
0.875,156.29167
0.875,158.79167
0.875,161.29167
0.875,163.79167
0.875,166.29167
0.875,168.79167
0.875,171.29167
0.875,173.79167
0.875,176.29167
0.875,178.75
3.375,-178.70833
3.375,-176.20833
3.375,-173.70833
3.375,-171.20833
3.375,-168.70833
3.375,-166.20833
3.375,-163.70833
3.375,-161.20833
3.375,-158.70833
3.375,-156.20833
3.375,-153.70833
3.375,-151.20833
3.375,-148.70833
3.375,-146.20833
3.375,-143.70833
3.375,-141.20833
3.375,-138.70833
3.375,-136.20833
3.375,-133.70833
3.375,-131.20833
3.375,-128.70833
3.375,-126.208336
3.375,-123.708336
3.375,-121.208336
3.375,-118.708336
3.375,-116.208336
3.375,-113.708336
3.375,-111.208336
3.375,-108.708336
3.375,-106.208336
3.375,-103.708336
3.375,-101.208336
3.375,-98.708336
3.375,-96.208336
3.375,-93.708336
3.375,-91.208336
3.375,-88.708336
3.375,-86.208336
3.375,-83.708336
3.375,-81.208336
3.4818616,-78.80649
3.847222,-77.36667
3.554422,-50.543365
3.375,-48.708332
3.375,-46.208332
3.375,-43.708332
3.375,-41.208332
3.375,-38.708332
3.375,-36.208332
3.375,-33.708332
3.375,-31.208334
3.375,-28.708334
3.375,-26.208334
3.375,-23.708334
3.375,-21.208334
3.375,-18.708334
3.375,-16.208334
3.375,-13.708333
3.375,-11.208333
3.345116,-8.732231
3.3556497,-6.1909604
3.375,-3.7083333
3.375,-1.2083334
3.375,1.2916666
